Broad Domain 1,Broad Domain 2,Broad Domain 3,Type,Title,Body,Body #2,Comprehension,Correct response,Incorrect response,Photo Url,Photo Name,Letters Missing,
Salud Mental,Situaciones Sociales,,Positive ,Foto con amigos,"Tú y tu amigo tomaron algunas fotos juntos. Ves que te etiquetaron en una publicación y realmente no te gusta cómo te ves, pero sabes que a largo plazo no importará.",N/A,¿Te preocupa tu apariencia en la foto publicada?,No,,https://drive.google.com/file/d/1NvTM1g3vx1Kut8y_4vvBJo79qKHzUztk/view?usp=sharing,330.jpg,all,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive,Trabajando para salir adelante,"Te acaban de dar un trabajo en una oficina que realmente admiras. Para finalmente recibir el ascenso que deseas, sabes que tendrás que trabajar muy duro durante varios años y el resultado es incierto. Cuando imaginas tu probable puesto en la empresa en el futuro, esperas que se te otorgue el trabajo que deseas.",N/A,Piensas que eres...,Capable de hacer el trabajo necesario para obtener el trabajo que quieres.,Incapaz de obtener la posición que quieres.,https://drive.google.com/file/d/1iFL-df-zgCCAJLsGw8Thh-FkkGSlVrbM/view?usp=sharing,23.jpg,all,
Salud Mental,,,Positive,Mensajes de texto honestos,"Obtuviste el número de alguien de una aplicación de citas y le has estado enviando mensajes de texto por algunos días. No te sientes muy interesado en ellos, pero hoy te envían un mensaje de texto diciendo que están muy interesados en ti y que quieren encontrarse para una cita y te preocupa que se enojen si rechazas su oferta. Decides ser sincero acerca de no sentir lo mismo y decirles que no ves que tu relación se desarrolle mucho. ",N/A,¿Estás contento con tu respuesta?,Sí,No ,https://drive.google.com/file/d/1XmEF3Y_EVn1lonn_hWKIbtSjgRFn_dbg/view?usp=sharing,333.jpg,all,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive ,Aplicando a trabajos,"Aplicaste a un trabajo hace algunas semanas y acabas de recibir una respuesta. Te dicen que ya llenaron el puesto y sientes que no eres lo suficientemente inteligente. Aun así, crees que en el futuro conseguirás un trabajo.",N/A,¿Te ofrecerán otro trabajo en el futuro?,Sí,,https://drive.google.com/file/d/12wCJ5Ffbo2FQWJoyCCjGdJUCGOFpqs8y/view?usp=sharing,114.jpg,all,
Salud Mental,,,Positive ,Tu propio estilo,"Hiciste planes con un grupo de amigos para salir a cenar un viernes por la noche. Cuando vienen a recogerte, ves que están vestidos de manera informal, pero tú decidiste disfrazarte un poco y crees que podrían juzgarte. Decides que te gusta lo que llevas puesto y vas a cenar feliz.",N/A,¿Te cambias de ropa solo porque tus amigos visten diferente?,No,,https://drive.google.com/file/d/12vpSXXIvh5O51Xf7jc-cr6cnonOEz7zw/view?usp=sharing,345.jpg,all,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Negative ,Manejando tareas,"Has estado muy ocupado estos últimos meses y no has tenido tiempo para trabajar en tu propio desarrollo profesional. Uno de tus colegas también está muy ocupado, y sin embargo, recibió un ascenso. Esto te hace sentir como un fracaso.",N/A,¿Deberías estar trabajando más duro?,Sí,,https://drive.google.com/file/d/1oLL_xLzI-U5_qMJYXQBLx1YoawU0rB1s/view?usp=sharing,122.jpg,all,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive,Usando tecnología diferente,"Recientemente reemplazaste tu computadora portátil y tuviste que elegir una opción más económica. Ahora, tu jefe te ha pedido que completes un proyecto que necesita una aplicación que tu nueva computadora no tiene. Aun así, cuando piensas en el trabajo, te sientes capaz de hacerlo.",N/A,¿Te sientes capaz de completar el trabajo de este proyecto?,Sí,,https://drive.google.com/file/d/1GCrKOzwl1UC_Ekj6ZbzSSgZLWAASM60G/view?usp=sharing,69.jpg,all,
Salud Mental,,,Resilience/Negation,Nuevo estilo,"Vas de compras a tu tienda de ropa favorita. Ves un conjunto que te encanta, pero no crees que sea adecuado para tu tipo de cuerpo. Después de conseguirlo y probártelo, decides comprarlo, aunque no sea algo que suelas usar.","Después de luchar contigo mismo en el vestidor, te sientes seguro y quieres ponertelo para salir, así que compras el nuevo conjunto.",¿Estás emocionado de usar tu conjunto nuevo para una fiesta?,Sí,,https://drive.google.com/file/d/1JigHUpLu2fn945h0hTvVgiO8e2TV0Uue/view?usp=sharing,361.jpg,all,
Salud Mental,,,Positive ,Sentirse entumecido,"Has estado lidiando con algunas situaciones estresantes recientemente. Estás reflexionando sobre las últimas semanas y te das cuenta de que no has estado muy emocional, lo que te hace pensar que te has vuelto insensible. Recuerdas que lo has sobrellevado bien y probablemente simplemente has mantenido sus emociones estables.",N/A,¿Estás deprimido?,No,,https://drive.google.com/file/d/1lb5unRFMzlCZwR4qVYPDwPXdw7evicTa/view?usp=sharing,327.jpg,all,
Salud Mental,Situaciones Sociales,,Positive,Un comentario grosero,"Publicas una foto en la que te sientes muy seguro de ti mismo. Al volver a revisar los comentarios, ves uno muy grosero. Respiras profundo y decides no dejar que te afecte.",N/A,¿Te molesta mucho el comentario grosero en tu publicación?,No,,https://drive.google.com/file/d/1RkgHCc_BENHGzRjkp5-Y-7TvU7m58if8/view?usp=sharing,334.jpg,all,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Resilience/Negation,Trabajando para salir adelante,"Te acaban de dar un trabajo en una oficina que realmente admiras. Para finalmente recibir el ascenso que deseas, sabes que tendrás que trabajar muy duro durante varios años y el resultado es incierto.","Cuando imaginas tu probable puesto en la empresa en el futuro, no te ves siendo pasado por alto y esperas que te den el trabajo que deseas.",¿Esperas conseguir eventualmente el trabajo que deseas?,Sí,No,https://drive.google.com/file/d/1iFL-df-zgCCAJLsGw8Thh-FkkGSlVrbM/view?usp=sharing,23.jpg,all,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive ,Puerta cerrada,"Llegas a casa del trabajo un viernes por la noche y te preguntas si has cerrado la puerta de la oficina. Normalmente cierras la puerta con llave, pero todavía te sientes ansioso sin saberlo con seguridad. Tu fin de semana fuera de la oficina será agradable.",N/A,Durante el fin de semana vas a...,Descansar y pasar tiempo con amigos o familiares.,Preocúparte por si cerraste la puerta con llave.,https://drive.google.com/file/d/1qii6Tw7lK46f_BUds8kymQOtUEDhZqjV/view?usp=sharing,6.jpg,all,
Salud Mental,Vida Familiar y Doméstica,,Positive,Opiniones opuestas,"Tu familia tiene opiniones firmes con las que no siempre estás de acuerdo. Al escucharlos hablar, sientes que eres muy diferente a ellos, pero también que está bien tener tus propios puntos de vista.",N/A,¿Está bien tener puntos de vista diferentes a los de tu familia?,Sí,,https://drive.google.com/file/d/1z-OZ5Wr0EatO5q1bpsB0G3Xv11wj5Z46/view?usp=sharing,155.jpg,all,
Salud Mental,Situaciones Sociales,,Positive,Invitar gente,"Notas que tu casa es más pequeña y no tan espaciosa como las casas de otras personas que conoces. Tus compañeros de trabajo nunca han estado en tu casa, pero quieren venir. Crees que si visitan tu hogar serán respetuosos.",N/A,¿Tus compañeros de trabajo juzgarán tu casa?,No,,https://drive.google.com/file/d/1cta4lpPhoahfL1nlRrl3fYCs86bhsNjd/view?usp=sharing,344.jpg,all,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive ,Trabajo inacabado,"Tuviste un día muy ocupado y no pudiste realizar todas sus tareas. En la cena, tu pareja habla orgullosamente de cómo terminó todo lo que tenía en la lista de tareas pendientes. Al pensar en si podrás completar tu trabajo mañana, te sientes seguro.",N/A,¿Podrás hacer todo?,Sí,,https://drive.google.com/file/d/1XUJUmJyqOQBx5b6nraIfLuK3CHwUNri0/view?usp=sharing,68.jpg,all,
Salud Mental,,,Resilience/Negation,Pensamientos intrusivos,Recientemente has notado que estás teniendo pensamientos intrusivos. Estos pensamientos te están molestando y no puedes creer que estés pensando en cosas tan horribles. Sientes que te estás volviendo loco.,"Después de un tiempo, te das cuenta de que son solo pensamientos y que no significan nada sobre ti como persona. Piensas que no te estás volviendo loco y que eres una buena persona.",¿Eres una mala persona?,No,,https://drive.google.com/file/d/1lb5unRFMzlCZwR4qVYPDwPXdw7evicTa/view?usp=sharing,327.jpg,all,
Salud Mental,Relaciones Románticas,,Positive ,Día especial,"Tienes planeada una cena con alguien con quien querías pasar un tiempo. El día de la cena, te sientes un poco nervioso y te preguntas si les agradarás tanto como a ti. Sentirse nervioso es normal.",N/A,Probablemente te sientes nervioso porque ...,Nunca has salido con esta persona antes.,Eres desagradable.,https://drive.google.com/file/d/1Yyi1e6BqxjDWtVu76Gq09Tb21smvhClb/view?usp=sharing,191.jpg,all,
Salud Mental,Relaciones Románticas,,Resilience/Negation,Darte a conocer,"Vas a almorzar con un amigo nuevo. Tú y tu amigo tuvieron una conversación muy buena y te hicieron algunas preguntas que te hacen sentir vulnerable. Si llegan a conocer tu ""verdadero yo"", crees que te van a juzgar.","Decides abrirte y compartir, y ellos hacen lo mismo. Mientras hablas, te sientes entendido. ",¿Tu amigo te juzgó negativamente?,No,Sí,https://drive.google.com/file/d/175t4xW0IN99gRfCfKY3yXEMDERREEH5-/view?usp=sharing,215.jpg,all,
Salud Mental,Vida Familiar y Doméstica,,Positive ,Hablando sobre vivienda,"Estás pasando tiempo con un nuevo grupo de personas y todos están hablando de sus situaciones de vivienda. Quieres participar, pero aún estás buscando un lugar para establecerte y sientes que vas atrasado en experiencias de vida. Piensas que todavía tienes mucho tiempo.",N/A,¿Resolverás lo de la vivienda?,Sí,,https://drive.google.com/file/d/13C46DCNwa01dfLqreKVRIq8Gnv03aKQI/view?usp=sharing,166.jpg,all,
Salud Mental,Vida Familiar y Doméstica,,Positive ,Opiniones sobre la terapia,Has estado yendo a terapia últimamente. No se lo has contado a tu familia porque han expresado opiniones negativas sobre la terapia en el pasado. Crees que esta vez te apoyarán.,N/A,¿Aceptará tu familia que vayas a terapia?,Sí,,https://drive.google.com/file/d/1oOjp17AzniUmJnuYe-gQ8IiWi4W8RJ71/view?usp=sharing,167.jpg,all,
Salud Mental,Finanzas,Académicos/Trabajo/Desarrollo Profesional,Negative,Solicitar una subvención,"Quieres iniciar un nuevo proyecto de investigación en tu laboratorio, por lo que has solicitado una subvención de financiación. Sin esta financiación, no podrás llevar a cabo la investigación que esperas realizar, pero no estás seguro de si tu propuesta es lo suficientemente buena. Crees que no obtendrás la financiación.",N/A,¿Eres capaz de hacer esta investigación?,No,,https://drive.google.com/file/d/1pcE3PZPJyiJCNCdBP0DGVbumVNri-Bev/view?usp=sharing,53.jpg,all,
Salud Mental,,,Positive ,Comentarios de publicaciones de Instagram,Acabas de recibir un reconocimiento por un proyecto en el que trabajaste. Solo has recibido felicitaciones de unas pocas personas y pensabas que habría más reacciones. Te preguntas si la gente no te felicita porque está ocupada.,N/A,¿La gente no te felicita porque cree que no lo mereces?,No,,https://drive.google.com/file/d/1L1p8TyeiPTeDnfjsltL5yYI2aKvNNO9w/view?usp=sharing,338.jpg,all,
Salud Mental,,,Positive ,Decidir compartir una imagen,Acabas de recibir un reconocimiento por un proyecto en el que trabajaste. Solo has recibido felicitaciones de unas pocas personas y pensabas que habría más reacciones. Te preguntas si la gente no te felicita porque está ocupada.,N/A,¿Tus compañeros de trabajo piensan que es extraño que envíes correos electrónicos dos días seguidos?,No,,https://drive.google.com/file/d/1Ev1HphDd6ARyBxl2_PUoyWxWlfAh9n7F/view?usp=sharing,362.jpg,all,
Salud Mental,,,Write Your Own,Write Your Own,,,,,,,,write your own,
Salud Mental,,,Write Your Own,Write Your Own,,,,,,,,write your own,
Salud Mental,,,Write Your Own,Write Your Own,,,,,,,,write your own,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive,Expectativas diferentes,"Buscas en línea si te seleccionaron para un aumento y ves que no lo hicieron, a pesar de que esperabas que así fuera. Piensas en lo que esto significará para tu futuro y sabes que todo estará bien.",N/A,¿Habrán consecuencias terribles por no obtener este aumento?,No,,https://drive.google.com/file/d/1XSzs9MSKzUi9VEjvSXdG4wuW6OFlE60F/view?usp=sharing,117.jpg,1,
Salud Mental,Salud Física,,Resilience/Negation,Preocupaciones por el ritmo cardíaco,"Estás en un evento y comienzas a hablar con algunos conocidos. A medida que la sala se llena, sientes que tu corazón late rápidamente. Piensas que esto podría significar que algo está mal y te sientes asustado.","Cuando el evento se vuelve más ruidoso a medida que llega más gente, consideras irte, pero decides que puedes manejar estos sentimientos y seguir socializando.",Cuando tu corazón comenzó a latir muy rápido...,Manejaste tu ansiedad y te quedaste.,Te fuiste debido a tu ansiedad.,https://drive.google.com/file/d/1cTKQhk1Gcvsa36S3yS-5EU4WtbW56xaQ/view?usp=sharing,363.jpg,1,
Salud Mental,,,Positive ,Participación en las redes sociales,"Publicas una foto tuya en las redes sociales en la que sientes que te ves muy bien. Después de un par de días, ves que has recibido muy pocos me gusta y comentarios. Todavía te sientes seguro con la foto, a pesar de la poca interacción en las redes sociales.",N/A,¿Te ves bien en la foto que publicaste?,Sí,,https://drive.google.com/file/d/1x6YtYEy6hdyz4-M5McGewICI16YWjtav/view?usp=sharing,357.jpg,1,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive ,Enseñando a otros,"Has sido seleccionado para dirigir una clase de capacitación para nuevos empleados. El líder anterior era muy querido y te preocupa no poder estar a la altura de las expectativas de los demás con respecto al curso. Recuerdas que conoces bien el material y, cuando piensas en liderar el curso, te sientes esperanzado.",N/A,¿Dirigirás bien el curso?,Sí,,https://drive.google.com/file/d/1C5L6fKZvsuJRuh2QnDj4U7_d1_Djs1Rr/view?usp=sharing,39.jpg,1,
Salud Mental,,,Positive ,Práctica de presentación,"Tienes una gran presentación. Temes no poder presentarla con precisión, así que dedicas unas horas del fin de semana a practicar. Le pides a tu amigo que venga a tu casa a ver tu presentación y darte comentarios. Cuando terminas, tu amigo te dice que hiciste un muy buen trabajo y que te irá bien frente a otro grupo.",N/A,¿Crees que estás bien preparado?,Sí,,https://drive.google.com/file/d/1VHq_c_pitRRiOT_VNDOFpOt_UvMiKJgv/view?usp=sharing,349.jpg,1,
Salud Mental,Situaciones Sociales,,Negative,Compartiendo programas favoritos,"Estás hablando con un grupo de compañeros de trabajo sobre programas de televisión. Cuando dices lo que te gusta de un viejo programa que acabas de descubrir, nadie responde. Probablemente piensan que eres raro.",N/A,¿Tus compañeros de trabajo te juzgan por lo que dijiste sobre el programa de televisión?,Sí,,https://drive.google.com/file/d/1opDxSogFwDYpEb5PGw4jTADE96Y2WtG7/view?usp=sharing,346.jpg,1,
Salud Mental,,,Positive ,Nuevo atuendo,"Te pones un traje nuevo por la mañana antes de salir de casa. A mitad del día, notas que te sientes un poco diferente con este nuevo conjunto. Te encanta esa sensación y estás feliz de haber elegido usar ese atuendo.",N/A,¿Estás contento con el nuevo atuendo que elegiste?,Sí,,https://drive.google.com/file/d/1Tj_Fffv-Mc7x6_jQoPut_j9SUCcoydah/view?usp=sharing,348.jpg,1,
Salud Mental,Académicos/Trabajo/Desarrollo Profesional,,Positive,Lograr tus objetivos,"Te gustaría postularte para un puesto más alto en tu trabajo y mejorar tus habilidades. Sabes que el proceso de selección es riguroso, pero sientes mucha pasión por lograr este objetivo y has trabajado duro para convertirte en un buen empleado. Sientes que tus posibilidades de conseguir este nuevo trabajo son razonables.",N/A,¿Crees que tu solicitud?,te coloca en una buena posición para conseguir este nuevo trabajo.,No será lo suficientemente bueno para conseguirte el trabajo.,https://drive.google.com/file/d/1igxjPun_TKPF2PxPdmtEwR3nqhrDFVFZ/view?usp=sharing,71.jpg,1,
